136.159.213.49	1577870253.272085
198.161.243.248	1577863952.395002
198.161.243.248	1577863952.395002
136.159.160.70	1577862356.772035
136.159.213.234	1577873701.973015
219.91.183.61	1577874882.720483
136.159.213.179	1577874500.764461
157.240.198.62	1577873156.237676
136.159.213.33	1577875194.840063
136.159.213.63	1577872227.080418
136.159.213.70	1577874288.866118
136.159.213.163	1577864736.177554
136.159.229.130	1577875662.028649
136.159.117.149	1577874066.493620
136.159.213.51	1577870203.331788
136.159.213.51	1577870203.331788
136.159.117.149	1577874066.493620
136.159.213.19	1577869089.589245
136.159.117.149	1577874066.493620
136.159.117.149	1577874066.493620
136.159.160.70	1577862356.772035
198.161.243.250	1577874372.470813
136.159.213.74	1577874398.288929
136.159.73.168	1577865224.072169
136.159.117.149	1577874066.493620
136.159.73.168	1577865224.072169
136.159.213.135	1577864951.856172
198.161.243.248	1577863952.395002
198.161.243.248	1577863952.395002
136.159.134.113	1577875598.145225
136.159.228.160	1577873160.063173
136.159.117.149	1577874066.493620
136.159.213.2	1577873516.230471
136.159.213.158	1577873160.056866
136.159.117.149	1577874066.493620
136.159.213.135	1577864951.856172
136.159.213.60	1577876589.872755
136.159.213.51	1577870203.331788
136.159.117.149	1577874066.493620
136.159.128.63	1577876763.486761
136.159.160.70	1577862356.772035
136.159.213.60	1577876589.872755
136.159.213.158	1577873160.056866
136.159.213.33	1577875194.840063
68.144.227.209	1577873159.607681
136.159.213.135	1577864951.856172
198.161.243.248	1577863952.395002
136.159.117.149	1577874066.493620
136.159.213.49	1577870253.272085
136.159.213.51	1577870203.331788
136.159.213.51	1577870203.331788
136.159.117.149	1577874066.493620
136.159.134.113	1577875598.145225
136.159.117.149	1577874066.493620
136.159.101.108	1577862389.406654
136.159.213.60	1577876589.872755
136.159.16.20	1577877497.237236
136.159.16.20	1577877497.237236
136.159.117.149	1577874066.493620
136.159.213.208	1577862753.721913
136.159.117.149	1577874066.493620
136.159.213.113	1577876377.200880
136.159.117.149	1577874066.493620
136.159.134.113	1577875598.145225
136.159.134.113	1577875598.145225
136.159.213.50	1577869379.924274
136.159.160.70	1577862356.772035
206.12.126.32	1577873156.231779
136.159.213.49	1577870253.272085
136.159.117.149	1577874066.493620
136.159.117.149	1577874066.493620
198.161.243.249	1577868953.414222
136.159.213.119	1577862357.426960
136.159.117.149	1577874066.493620
136.159.123.190	1577873161.716207
128.116.56.211	1577873155.727318
136.159.117.149	1577874066.493620
136.159.213.80	1577862357.160580
136.159.213.80	1577862357.160580
136.159.213.185	1577873156.277515
136.159.213.38	1577878139.932723
136.159.213.74	1577874398.288929
136.159.206.7	1577876447.521709
136.159.117.149	1577874066.493620
136.159.213.158	1577873160.056866
136.159.213.158	1577873160.056866
136.159.213.134	1577863813.197817
136.159.160.70	1577862356.772035
136.159.117.149	1577874066.493620
136.159.134.113	1577875598.145225
136.159.213.49	1577870253.272085
136.159.117.149	1577874066.493620
136.159.213.136	1577878690.778787
136.159.117.149	1577874066.493620
136.159.117.149	1577874066.493620
136.159.133.169	1577878828.762197
136.159.133.169	1577878828.762197
136.159.70.83	1577877594.667173
136.159.117.149	1577874066.493620
136.159.213.70	1577874288.866118
136.159.117.149	1577874066.493620
136.159.132.191	1577876136.102584
136.159.213.51	1577870203.331788
136.159.213.51	1577870203.331788
136.159.117.149	1577874066.493620
136.159.213.195	1577866551.092833
136.159.160.70	1577862356.772035
136.159.134.113	1577875598.145225
136.159.134.113	1577875598.145225
136.159.134.113	1577875598.145225
136.159.213.183	1577873156.231023
123.244.42.90	1577877874.735956
136.159.117.149	1577874066.493620
198.161.243.249	1577868953.414222
136.159.213.135	1577864951.856172
136.159.117.149	1577874066.493620
136.159.213.113	1577876377.200880
136.159.213.254	1577867773.561568
136.159.213.153	1577874459.892806
136.159.117.149	1577874066.493620
136.159.117.149	1577874066.493620
136.159.213.93	1577878836.955638
136.159.160.70	1577862356.772035
198.161.243.248	1577863952.395002
136.159.117.149	1577874066.493620
136.159.213.105	1577873748.022520
136.159.213.70	1577874288.866118
198.161.243.249	1577868953.414222
136.159.117.149	1577874066.493620
136.159.117.149	1577874066.493620
136.159.213.125	1577879491.592283
136.159.213.125	1577879491.592283
136.159.117.149	1577874066.493620
136.159.213.119	1577862357.426960
136.159.213.113	1577876377.200880
136.159.213.249	1577880370.284386
136.159.213.37	1577878938.508796
136.159.117.149	1577874066.493620
136.159.160.70	1577862356.772035
122.115.235.100	1577879815.856824
136.159.133.169	1577878828.762197
136.159.133.169	1577878828.762197
136.159.133.169	1577878828.762197
136.159.213.208	1577862753.721913
136.159.133.169	1577878828.762197
136.159.195.19	1577877726.796450
136.159.160.70	1577862356.772035
136.159.213.127	1577879671.848181
136.159.213.248	1577864709.170631
198.161.243.249	1577868953.414222
136.159.132.9	1577880342.447376
136.159.131.27	1577880990.662174
136.159.213.51	1577870203.331788
136.159.160.70	1577862356.772035
136.159.160.124	1577871970.164567
136.159.213.134	1577863813.197817
136.159.213.135	1577864951.856172
136.159.213.135	1577864951.856172
136.159.213.162	1577862356.898380
136.159.213.70	1577874288.866118
136.159.213.38	1577878139.932723
198.161.243.248	1577863952.395002
136.159.213.51	1577870203.331788
136.159.213.80	1577862357.160580
136.159.154.8	1577881572.686924
136.159.213.44	1577877429.904727
136.159.133.223	1577881792.722522
136.159.213.22	1577881973.251449
136.159.213.36	1577865754.852024
136.159.160.70	1577862356.772035
136.159.132.191	1577876136.102584
123.129.223.165	1577878626.021168
136.159.213.36	1577865754.852024
136.159.213.80	1577862357.160580
78.100.106.154	1577873155.984801
136.159.213.80	1577862357.160580
136.159.213.74	1577874398.288929
136.159.213.36	1577865754.852024
136.159.160.124	1577871970.164567
136.159.160.70	1577862356.772035
198.161.243.248	1577863952.395002
129.97.134.71	1577883956.832344
136.159.160.62	1577884132.396614
136.159.213.90	1577884054.311542
136.159.160.70	1577862356.772035
136.159.160.124	1577871970.164567
136.159.160.124	1577871970.164567
136.159.160.124	1577871970.164567
136.159.213.55	1577884437.324831
136.159.213.51	1577870203.331788
198.161.243.248	1577863952.395002
136.159.160.196	1577873001.031795
136.159.160.124	1577871970.164567
136.159.213.36	1577865754.852024
136.159.160.34	1577884809.647018
136.159.206.7	1577876447.521709
136.159.213.36	1577865754.852024
136.159.213.208	1577862753.721913
136.159.213.33	1577875194.840063
136.159.213.33	1577875194.840063
136.159.160.70	1577862356.772035
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.80	1577862357.160580
136.159.213.51	1577870203.331788
59.42.30.252	1577883957.382939
186.96.211.45	1577883955.000595
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.160.70	1577862356.772035
136.159.213.119	1577862357.426960
136.159.213.134	1577863813.197817
136.159.229.130	1577875662.028649
136.159.213.36	1577865754.852024
136.159.213.176	1577865667.584189
198.161.243.248	1577863952.395002
136.159.160.124	1577871970.164567
136.159.160.124	1577871970.164567
136.159.213.36	1577865754.852024
136.159.229.130	1577875662.028649
136.159.213.36	1577865754.852024
136.159.213.124	1577869791.527435
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.45	1577884334.791478
136.159.160.70	1577862356.772035
136.159.213.36	1577865754.852024
198.161.243.248	1577863952.395002
198.161.243.248	1577863952.395002
136.159.213.36	1577865754.852024
136.159.160.72	1577885261.167157
198.161.243.248	1577863952.395002
136.159.49.124	1577886852.410576
136.159.213.51	1577870203.331788
136.159.213.36	1577865754.852024
136.159.73.168	1577865224.072169
136.159.160.242	1577886463.955725
136.159.213.110	1577883960.782697
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.73.168	1577865224.072169
136.159.213.51	1577870203.331788
136.159.213.36	1577865754.852024
136.159.160.70	1577862356.772035
136.159.171.203	1577883956.821116
136.159.171.203	1577883956.821116
136.159.171.203	1577883956.821116
136.159.213.134	1577863813.197817
136.159.213.36	1577865754.852024
39.45.169.131	1577883956.913572
136.159.213.75	1577886836.595824
136.159.132.191	1577876136.102584
136.159.213.36	1577865754.852024
162.222.42.209	1577883956.111141
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.160.70	1577862356.772035
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.5	1577886645.779426
136.159.213.36	1577865754.852024
136.159.213.119	1577862357.426960
136.159.213.110	1577883960.782697
136.159.213.208	1577862753.721913
136.159.160.70	1577862356.772035
136.159.213.169	1577868087.992536
172.103.191.92	1577886293.154331
136.159.213.36	1577865754.852024
136.159.213.48	1577865965.612578
136.159.213.124	1577869791.527435
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.213.36	1577865754.852024
136.159.160.70	1577862356.772035
136.159.213.134	1577863813.197817
198.161.243.248	1577863952.395002
136.159.191.19	1577884178.882556
136.159.160.70	1577862356.772035
136.159.213.134	1577863813.197817
136.159.213.134	1577863813.197817
136.159.204.173	1577888948.352645
136.159.213.168	1577869851.131316
136.159.213.72	1577888731.554314
136.159.160.70	1577862356.772035
198.161.243.248	1577863952.395002
136.159.213.38	1577878139.932723
172.103.191.92	1577886293.154331
136.159.213.87	1577889194.587268
136.159.213.132	1577891198.644203
136.159.160.70	1577862356.772035
136.159.213.23	1577887596.299732
198.161.243.248	1577863952.395002
198.161.243.248	1577863952.395002
136.159.101.108	1577862389.406654
136.159.101.108	1577862389.406654
136.159.101.108	1577862389.406654
136.159.213.208	1577862753.721913
136.159.160.70	1577862356.772035
136.159.213.44	1577877429.904727
136.159.213.191	1577892465.049443
136.159.213.191	1577892465.049443
136.159.49.120	1577874732.646355
136.159.204.173	1577888948.352645
136.159.160.70	1577862356.772035
136.159.49.120	1577874732.646355
136.159.213.134	1577863813.197817
136.159.213.34	1577864256.325942
136.159.160.123	1577862356.814285
136.159.213.205	1577863017.098540
136.159.160.72	1577885261.167157
136.159.101.108	1577862389.406654
136.159.160.70	1577862356.772035
136.159.213.20	1577892255.533342
24.13.197.106	1577883956.818649
136.159.213.45	1577884334.791478
136.159.160.70	1577862356.772035
136.159.160.72	1577885261.167157
136.159.160.121	1577894528.730662
136.159.213.180	1577894770.224687
136.159.171.203	1577883956.821116
136.159.98.172	1577894756.959041
136.159.171.203	1577883956.821116
136.159.160.70	1577862356.772035
136.159.213.181	1577895470.355191
136.159.213.180	1577894770.224687
136.159.213.180	1577894770.224687
136.159.213.180	1577894770.224687
136.159.213.232	1577895322.115565
136.159.213.33	1577875194.840063
136.159.124.10	1577894761.460621
136.159.213.208	1577862753.721913
136.159.160.70	1577862356.772035
136.159.133.163	1577894753.484517
116.235.135.27	1577894756.888879
68.147.78.91	1577896353.187191
136.159.213.180	1577894770.224687
136.159.213.180	1577894770.224687
136.159.160.196	1577873001.031795
136.159.70.210	1577895970.443084
136.159.213.94	1577895565.544475
136.159.213.94	1577895565.544475
136.159.213.32	1577896520.452329
136.159.160.70	1577862356.772035
136.159.213.111	1577896322.084533
136.159.213.138	1577873200.323711
136.159.213.65	1577865222.055332
136.159.213.65	1577865222.055332
136.159.213.134	1577863813.197817
136.159.213.225	1577895977.106782
99.230.224.136	1577897202.141424
176.202.86.37	1577894753.759091
136.159.184.220	1577897355.084011
136.159.160.70	1577862356.772035
136.159.213.94	1577895565.544475
136.159.213.94	1577895565.544475
136.159.213.92	1577896306.047745
136.159.213.180	1577894770.224687
136.159.213.121	1577896673.618622
136.159.213.201	1577867868.461382
136.159.213.65	1577865222.055332
136.159.161.75	1577895480.132256
136.159.213.71	1577896500.603099
136.159.213.132	1577891198.644203
136.159.124.10	1577894761.460621
136.159.124.10	1577894761.460621
136.159.101.108	1577862389.406654
136.159.73.168	1577865224.072169
136.159.213.94	1577895565.544475
136.159.213.94	1577895565.544475
136.159.160.70	1577862356.772035
136.159.213.83	1577897958.716193
136.159.213.141	1577896585.015994
136.159.213.180	1577894770.224687
136.159.213.138	1577873200.323711
136.159.213.180	1577894770.224687
198.161.243.249	1577868953.414222
136.159.213.148	1577874847.619502
136.159.213.65	1577865222.055332
136.159.129.21	1577894949.990200
136.159.213.65	1577865222.055332
136.159.213.92	1577896306.047745
136.159.213.180	1577894770.224687
136.159.73.168	1577865224.072169
198.161.243.248	1577863952.395002
136.159.213.180	1577894770.224687
136.159.119.185	1577897089.367102
136.159.143.206	1577898210.675442
136.159.213.217	1577898472.846013
136.159.213.239	1577897620.685513
136.159.160.70	1577862356.772035
136.159.213.166	1577898742.595012
136.159.213.124	1577869791.527435
136.159.213.26	1577865200.389748
136.159.160.123	1577862356.814285
173.194.152.44	1577894753.483435
173.194.152.156	1577894756.968002
136.159.134.39	1577899188.553035
136.159.213.180	1577894770.224687
136.159.213.180	1577894770.224687
136.159.160.126	1577894794.171173
136.159.213.201	1577867868.461382
136.159.213.201	1577867868.461382
136.159.213.201	1577867868.461382
136.159.160.70	1577862356.772035
136.159.213.249	1577880370.284386
136.159.132.102	1577898771.678204
136.159.132.102	1577898771.678204
136.159.132.102	1577898771.678204
198.161.243.248	1577863952.395002
136.159.213.208	1577862753.721913
198.161.243.249	1577868953.414222
136.159.134.39	1577899188.553035
205.206.50.62	1577895839.824306
114.102.60.125	1577898304.111309
136.159.213.217	1577898472.846013
136.159.213.66	1577899589.882109
136.159.213.102	1577899489.699487
136.159.213.102	1577899489.699487
136.159.213.38	1577878139.932723
136.159.213.72	1577888731.554314
136.159.213.217	1577898472.846013
136.159.213.217	1577898472.846013
136.159.213.18	1577899570.722540
136.159.213.174	1577899962.668488
136.159.160.70	1577862356.772035
198.161.243.248	1577863952.395002
136.159.132.102	1577898771.678204
136.159.161.75	1577895480.132256
136.159.213.166	1577898742.595012
136.159.213.19	1577869089.589245
136.159.213.134	1577863813.197817
24.66.114.249	1577894758.951500
136.159.213.94	1577895565.544475
136.159.213.94	1577895565.544475
136.159.213.102	1577899489.699487
136.159.213.19	1577869089.589245
136.159.181.127	1577900332.673816
136.159.213.129	1577900852.874768
136.159.213.50	1577869379.924274
136.159.213.50	1577869379.924274
103.92.40.222	1577899520.510558
136.159.160.70	1577862356.772035
136.159.213.160	1577900022.312943
136.159.213.50	1577869379.924274
136.159.213.95	1577899963.866446
151.238.194.24	1577900860.394597
198.161.243.253	1577899115.706630
136.159.213.19	1577869089.589245
136.159.127.13	1577900154.965445
136.159.213.202	1577901183.184700
46.224.36.195	1577899643.289811
136.159.213.94	1577895565.544475
136.159.213.94	1577895565.544475
136.159.213.253	1577901084.089858
136.159.213.201	1577867868.461382
136.159.213.49	1577870253.272085
136.159.213.156	1577862357.109529
136.159.213.125	1577879491.592283
198.161.243.249	1577868953.414222
136.159.213.19	1577869089.589245
198.161.243.252	1577862355.428243
136.159.213.217	1577898472.846013
136.159.213.41	1577901635.521696
136.159.213.50	1577869379.924274
198.161.243.253	1577899115.706630
136.159.213.174	1577899962.668488
136.159.213.239	1577897620.685513
136.159.213.38	1577878139.932723
136.159.213.75	1577886836.595824
136.159.160.70	1577862356.772035
136.159.213.92	1577896306.047745
136.159.213.92	1577896306.047745
198.161.243.248	1577863952.395002
136.159.213.72	1577888731.554314
136.159.213.185	1577873156.277515
136.159.213.102	1577899489.699487
136.159.129.21	1577894949.990200
136.159.213.19	1577869089.589245
136.159.132.102	1577898771.678204
136.159.132.102	1577898771.678204
136.159.132.102	1577898771.678204
136.159.213.129	1577900852.874768
136.159.213.94	1577895565.544475
136.159.101.108	1577862389.406654
136.159.213.94	1577895565.544475
136.159.131.27	1577880990.662174
92.223.109.35	1577900532.396073
136.159.143.206	1577898210.675442
136.159.213.19	1577869089.589245
136.159.213.45	1577884334.791478
198.161.243.249	1577868953.414222
71.79.149.11	1577902291.091691
136.159.213.102	1577899489.699487
71.79.149.11	1577902291.091691
136.159.160.70	1577862356.772035
136.159.213.218	1577902413.422025
136.159.160.122	1577902295.590920
136.159.213.148	1577874847.619502
136.159.213.109	1577899888.119059
71.79.149.11	1577902291.091691
71.79.149.11	1577902291.091691
136.159.213.50	1577869379.924274
71.79.149.11	1577902291.091691
136.159.213.50	1577869379.924274
136.159.213.50	1577869379.924274
71.79.149.11	1577902291.091691
136.159.213.207	1577901296.363993
136.159.213.19	1577869089.589245
136.159.213.28	1577902085.148307
136.159.213.18	1577899570.722540
136.159.131.27	1577880990.662174
136.159.213.50	1577869379.924274
136.159.213.18	1577899570.722540
136.159.213.112	1577873156.257417
136.159.213.211	1577901778.497017
136.159.213.154	1577902937.555767
136.159.213.154	1577902937.555767
136.159.213.154	1577902937.555767
136.159.213.239	1577897620.685513
71.79.149.11	1577902291.091691
136.159.213.36	1577865754.852024
136.159.213.94	1577895565.544475
136.159.213.94	1577895565.544475
136.159.213.49	1577870253.272085
136.159.160.70	1577862356.772035
136.159.213.50	1577869379.924274
136.159.228.36	1577901088.643993
136.159.213.19	1577869089.589245
136.159.213.154	1577902937.555767
136.159.213.174	1577899962.668488
136.159.213.208	1577862753.721913
136.159.132.102	1577898771.678204
136.159.213.160	1577900022.312943
136.159.213.185	1577873156.277515
136.159.213.185	1577873156.277515
136.159.171.78	1577901654.769351
136.159.213.243	1577862430.376754
198.161.243.249	1577868953.414222
24.72.19.184	1577894753.771978
136.159.213.46	1577902212.853673
136.159.160.66	1577902679.026289
136.159.213.74	1577874398.288929
71.79.149.11	1577902291.091691
136.159.213.126	1577865833.595492
136.159.160.66	1577902679.026289
136.159.160.66	1577902679.026289
198.161.243.248	1577863952.395002
136.159.213.169	1577868087.992536
178.87.150.203	1577894757.008781
198.161.243.249	1577868953.414222
136.159.250.41	1577902863.568639
136.159.213.148	1577874847.619502
136.159.213.154	1577902937.555767
136.159.160.70	1577862356.772035
136.159.213.113	1577876377.200880
71.79.149.11	1577902291.091691
